Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,SD_First_Yes_In_Days,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,SD_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,SD_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,SD_NumDays_Until_Next_No,Num_Individuals_with_Multiple_FirstY,Multiple_FirstY_Individual_IDs,Mean_AGDD,SE_AGDD,Mean_AGDD_in_F,SE_AGDD_in_F,Tmax_Winter,Tmax_Spring,Tmax_Summer,Tmax_Fall,Tmin_Winter,Tmin_Spring,Tmin_Summer,Tmin_Fall,Prcp_Winter,Prcp_Spring,Prcp_Summer,Prcp_Fall,Mean_Accum_Prcp,SE_Accum_Prcp,Mean_Daylength,SE_Daylength
1784,39.147102,-84.380188,176,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2009,113,2454945,-9999,-9999,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',601.5,-9999,1082.7,-9999,4.9,18.96,27.74,19.92,-5.38,6.47,16.71,6.56,264,237,337,167,286,-9999,48038,-9999
1784,39.147102,-84.380188,176,OH,203,Helianthus,annuus,common sunflower,Plantae,200,All leaves withered (herbaceous and grasses),1,2009,227,2455059,-9999,-9999,20,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2984.5,-9999,5372.1,-9999,4.9,18.96,27.74,19.92,-5.38,6.47,16.71,6.56,264,237,337,167,721,-9999,48730,-9999
1784,39.147102,-84.380188,176,OH,203,Helianthus,annuus,common sunflower,Plantae,201,Open flowers (1 location),1,2009,207,2455039,-9999,-9999,8,-9999,-9999,1,2009,207,2455039,-9999,-9999,20,-9999,-9999,0,'',2530.25,-9999,4554.45,-9999,4.9,18.96,27.74,19.92,-5.38,6.47,16.71,6.56,264,237,337,167,585,-9999,51149,-9999
1784,39.147102,-84.380188,176,OH,203,Helianthus,annuus,common sunflower,Plantae,482,Initial growth (forbs),1,2009,113,2454945,-9999,-9999,7,-9999,-9999,1,2009,192,2455024,-9999,-9999,7,-9999,-9999,1,'3423',601.5,-9999,1082.7,-9999,4.9,18.96,27.74,19.92,-5.38,6.47,16.71,6.56,264,237,337,167,286,-9999,48038,-9999
1784,39.147102,-84.380188,176,OH,203,Helianthus,annuus,common sunflower,Plantae,488,Leaves (forbs),1,2009,117,2454949,-9999,-9999,2,-9999,-9999,1,2009,207,2455039,-9999,-9999,20,-9999,-9999,0,'',687,-9999,1236.6,-9999,4.9,18.96,27.74,19.92,-5.38,6.47,16.71,6.56,264,237,337,167,286,-9999,48730,-9999
1792,39.814873,-83.843597,319,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2009,115,2454947,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,2.5,17.44,26.59,18.09,-7.1,5.15,15.48,5.65,256,235,363,171,-9999,-9999,-9999,-9999
1837,35.367882,-119.021538,122,CA,203,Helianthus,annuus,common sunflower,Plantae,482,Initial growth (forbs),1,2009,133,2454965,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1866.5,-9999,3359.7,-9999,15.35,26.23,35.57,27.46,4.13,10.82,19.82,11.89,69,25,2,28,79,-9999,49766,-9999
1837,35.367882,-119.021538,122,CA,203,Helianthus,annuus,common sunflower,Plantae,488,Leaves (forbs),1,2009,133,2454965,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1866.5,-9999,3359.7,-9999,15.35,26.23,35.57,27.46,4.13,10.82,19.82,11.89,69,25,2,28,79,-9999,49766,-9999
1895,42.181206,-90.260826,194,IL,199,Asclepias,syriaca,common milkweed,Plantae,200,All leaves withered (herbaceous and grasses),1,2009,286,2455118,-9999,-9999,4,-9999,-9999,1,2009,286,2455118,-9999,-9999,11,-9999,-9999,0,'',3385.75,-9999,6094.35,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,1006,-9999,39398,-9999
1895,42.181206,-90.260826,194,IL,199,Asclepias,syriaca,common milkweed,Plantae,201,Open flowers (1 location),1,2009,173,2455005,-9999,-9999,17,-9999,-9999,1,2009,204,2455036,-9999,-9999,14,-9999,-9999,0,'',1333.5,-9999,2400.3,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,494,-9999,54259,-9999
1895,42.181206,-90.260826,194,IL,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2009,135,2454967,-9999,-9999,21,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,-9999,-9999,-9999,-9999
1895,42.181206,-90.260826,194,IL,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2009,156,2454988,-9999,-9999,21,-9999,-9999,1,2009,259,2455091,-9999,-9999,23,-9999,-9999,1,'3896',982.5,-9999,1768.5,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,394,-9999,53914,-9999
1895,42.181206,-90.260826,194,IL,204,Liatris,aspera,tall blazing star,Plantae,200,All leaves withered (herbaceous and grasses),1,2009,286,2455118,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3385.75,-9999,6094.35,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,1006,-9999,39398,-9999
1895,42.181206,-90.260826,194,IL,204,Liatris,aspera,tall blazing star,Plantae,201,Open flowers (1 location),1,2009,233,2455065,-9999,-9999,8,-9999,-9999,1,2009,252,2455084,-9999,-9999,7,-9999,-9999,0,'',2581.75,-9999,4647.15,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,830,-9999,48384,-9999
1895,42.181206,-90.260826,194,IL,204,Liatris,aspera,tall blazing star,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2009,282,2455114,-9999,-9999,4,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-1.58,15.22,25.66,16.24,-13.13,2.96,14.6,4.9,143,312,541,251,-9999,-9999,-9999,-9999
2315,42.280136,-70.901215,0,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,201,Open flowers (1 location),2,2009,246,2455078,0,0,28,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2813.25,0,5063.85,0,3.97,14.46,24.79,16.24,-6.25,3.57,15.71,6.46,394,297,415,367,888,0,46310,0
2315,42.280136,-70.901215,0,MA,299,Solidago,rugosa,wrinkleleaf goldenrod,Plantae,488,Leaves (forbs),1,2009,246,2455078,-9999,-9999,28,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2813.25,-9999,5063.85,-9999,3.97,14.46,24.79,16.24,-6.25,3.57,15.71,6.46,394,297,415,367,888,-9999,46310,-9999
6313,45.104584,-114.859993,1164,ID,156,Cirsium,arvense,Canada thistle,Plantae,200,All leaves withered (herbaceous and grasses),1,2009,287,2455119,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2883.25,-9999,5189.85,-9999,1.46,13.52,27.11,15.25,-9.13,-0.92,9.32,0.4,110,139,143,72,352,-9999,38707,-9999
6313,45.104584,-114.859993,1164,ID,156,Cirsium,arvense,Canada thistle,Plantae,201,Open flowers (1 location),1,2009,196,2455028,-9999,-9999,6,-9999,-9999,1,2009,226,2455058,-9999,-9999,8,-9999,-9999,0,'',1366,-9999,2458.8,-9999,1.46,13.52,27.11,15.25,-9.13,-0.92,9.32,0.4,110,139,143,72,281,-9999,54259,-9999
6313,45.104584,-114.859993,1164,ID,156,Cirsium,arvense,Canada thistle,Plantae,482,Initial growth (forbs),1,2009,160,2454992,-9999,-9999,7,-9999,-9999,1,2009,280,2455112,-9999,-9999,7,-9999,-9999,0,'',762,-9999,1371.6,-9999,1.46,13.52,27.11,15.25,-9.13,-0.92,9.32,0.4,110,139,143,72,236,-9999,55296,-9999
6,43.040955,-76.212914,163,NY,195,Asclepias,tuberosa,butterfly milkweed,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,303,2455500,-9999,-9999,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3734,-9999,6721.2,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,1001,-9999,36288,-9999
6,43.040955,-76.212914,163,NY,195,Asclepias,tuberosa,butterfly milkweed,Plantae,201,Open flowers (1 location),1,2010,178,2455375,-9999,-9999,8,-9999,-9999,1,2010,211,2455408,-9999,-9999,10,-9999,-9999,0,'',1475,-9999,2655,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,457,-9999,54605,-9999
6,43.040955,-76.212914,163,NY,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,143,2455340,-9999,-9999,2,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,-9999,-9999,-9999,-9999
6,43.040955,-76.212914,163,NY,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2010,145,2455342,-9999,-9999,2,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',825.5,-9999,1485.9,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,317,-9999,53222,-9999
6,43.040955,-76.212914,163,NY,197,Asclepias,incarnata,swamp milkweed,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,250,2455447,-9999,-9999,29,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3059.25,-9999,5506.65,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,766,-9999,45619,-9999
6,43.040955,-76.212914,163,NY,197,Asclepias,incarnata,swamp milkweed,Plantae,201,Open flowers (1 location),1,2010,170,2455367,-9999,-9999,4,-9999,-9999,1,2010,221,2455418,-9999,-9999,29,-9999,-9999,1,'6351',1302.25,-9999,2344.05,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,430,-9999,54605,-9999
6,43.040955,-76.212914,163,NY,197,Asclepias,incarnata,swamp milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,127,2455324,-9999,-9999,6,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,-9999,-9999,-9999,-9999
6,43.040955,-76.212914,163,NY,197,Asclepias,incarnata,swamp milkweed,Plantae,488,Leaves (forbs),1,2010,133,2455330,-9999,-9999,6,-9999,-9999,1,2010,221,2455418,-9999,-9999,29,-9999,-9999,0,'',623.75,-9999,1122.75,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,304,-9999,51840,-9999
6,43.040955,-76.212914,163,NY,198,Asclepias,sullivantii,prairie milkweed,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,274,2455471,-9999,-9999,11,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3431.75,-9999,6177.15,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,908,-9999,41472,-9999
6,43.040955,-76.212914,163,NY,198,Asclepias,sullivantii,prairie milkweed,Plantae,201,Open flowers (1 location),1,2010,196,2455393,-9999,-9999,18,-9999,-9999,1,2010,221,2455418,-9999,-9999,29,-9999,-9999,0,'',1884.75,-9999,3392.55,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,508,-9999,53568,-9999
6,43.040955,-76.212914,163,NY,198,Asclepias,sullivantii,prairie milkweed,Plantae,482,Initial growth (forbs),1,2010,140,2455337,-9999,-9999,4,-9999,-9999,1,2010,150,2455347,-9999,-9999,2,-9999,-9999,0,'',720.5,-9999,1296.9,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,317,-9999,52531,-9999
6,43.040955,-76.212914,163,NY,198,Asclepias,sullivantii,prairie milkweed,Plantae,488,Leaves (forbs),1,2010,152,2455349,-9999,-9999,2,-9999,-9999,1,2010,250,2455447,-9999,-9999,13,-9999,-9999,0,'',977.5,-9999,1759.5,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,326,-9999,53914,-9999
6,43.040955,-76.212914,163,NY,199,Asclepias,syriaca,common milkweed,Plantae,201,Open flowers (1 location),1,2010,170,2455367,-9999,-9999,4,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1302.25,-9999,2344.05,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,430,-9999,54605,-9999
6,43.040955,-76.212914,163,NY,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,133,2455330,-9999,-9999,3,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,-9999,-9999,-9999,-9999
6,43.040955,-76.212914,163,NY,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2010,136,2455333,-9999,-9999,3,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',664,-9999,1195.2,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,316,-9999,52186,-9999
6,43.040955,-76.212914,163,NY,203,Helianthus,annuus,common sunflower,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,286,2455483,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',3565.75,-9999,6418.35,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,927,-9999,39053,-9999
6,43.040955,-76.212914,163,NY,203,Helianthus,annuus,common sunflower,Plantae,201,Open flowers (1 location),1,2010,196,2455393,-9999,-9999,18,-9999,-9999,1,2010,263,2455460,-9999,-9999,11,-9999,-9999,1,'6355',1884.75,-9999,3392.55,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,508,-9999,53568,-9999
6,43.040955,-76.212914,163,NY,203,Helianthus,annuus,common sunflower,Plantae,488,Leaves (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,279,2455476,-9999,-9999,7,-9999,-9999,0,'',-9999,-9999,-9999,-9999,-0.17,16.23,26.78,15.66,-7.39,4.03,15.75,5.06,229,160,447,205,-9999,-9999,-9999,-9999
310,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,200,All leaves withered (herbaceous and grasses),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,105,2455302,-9999,-9999,15,-9999,-9999,0,'',-9999,-9999,-9999,-9999,2.65,13.26,26.47,14.19,-10.42,-1.22,10.72,-0.03,48,157,244,153,-9999,-9999,-9999,-9999
310,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,201,Open flowers (1 location),1,2010,166,2455363,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',829.25,-9999,1492.65,-9999,2.65,13.26,26.47,14.19,-10.42,-1.22,10.72,-0.03,48,157,244,153,208,-9999,52877,-9999
310,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,482,Initial growth (forbs),1,2010,166,2455363,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',829.25,-9999,1492.65,-9999,2.65,13.26,26.47,14.19,-10.42,-1.22,10.72,-0.03,48,157,244,153,208,-9999,52877,-9999
310,38.983101,-104.690399,2210,CO,156,Cirsium,arvense,Canada thistle,Plantae,488,Leaves (forbs),1,2010,166,2455363,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',829.25,-9999,1492.65,-9999,2.65,13.26,26.47,14.19,-10.42,-1.22,10.72,-0.03,48,157,244,153,208,-9999,52877,-9999
637,44.34095,-72.46122,518,VT,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),1,2010,150,2455347,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',778,-9999,1400.4,-9999,-1.34,15.03,25.58,13.87,-9.49,1.7,12.85,2.68,223,252,306,274,366,-9999,54259,-9999
637,44.34095,-72.46122,518,VT,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2010,150,2455347,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',778,-9999,1400.4,-9999,-1.34,15.03,25.58,13.87,-9.49,1.7,12.85,2.68,223,252,306,274,366,-9999,54259,-9999
906,38.804558,-89.944405,165,IL,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2010,90,2455287,-9999,-9999,10,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',301.5,-9999,542.7,-9999,2.37,20.55,31.96,19.27,-5.99,8.77,20.54,8.65,236,322,424,501,157,-9999,44582,-9999
1167,40.096401,-75.970802,267,PA,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),1,2010,115,2455312,-9999,-9999,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',591.75,-9999,1065.15,-9999,2.88,18.24,28.99,16.87,-5.37,6.22,17.44,7.27,327,277,320,322,340,-9999,48384,-9999
1167,40.096401,-75.970802,267,PA,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2010,115,2455312,-9999,-9999,14,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',591.75,-9999,1065.15,-9999,2.88,18.24,28.99,16.87,-5.37,6.22,17.44,7.27,327,277,320,322,340,-9999,48384,-9999
1447,42.176537,-85.892448,230,MI,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2010,149,2455346,-9999,-9999,15,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',988,-9999,1778.4,-9999,0.33,17.33,28.28,16.36,-6.79,4.71,16.88,5.85,183,247,330,234,333,-9999,53222,-9999
1447,42.176537,-85.892448,230,MI,195,Asclepias,tuberosa,butterfly milkweed,Plantae,488,Leaves (forbs),1,2010,162,2455359,-9999,-9999,13,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',1242,-9999,2235.6,-9999,0.33,17.33,28.28,16.36,-6.79,4.71,16.88,5.85,183,247,330,234,416,-9999,54259,-9999
1447,42.176537,-85.892448,230,MI,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),1,2010,92,2455289,-9999,-9999,5,-9999,-9999,1,2010,92,2455289,-9999,-9999,7,-9999,-9999,0,'',207,-9999,372.6,-9999,0.33,17.33,28.28,16.36,-6.79,4.71,16.88,5.85,183,247,330,234,124,-9999,45274,-9999
1447,42.176537,-85.892448,230,MI,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2010,92,2455289,-9999,-9999,5,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',207,-9999,372.6,-9999,0.33,17.33,28.28,16.36,-6.79,4.71,16.88,5.85,183,247,330,234,124,-9999,45274,-9999
1572,44.588772,-93.004623,308,MN,199,Asclepias,syriaca,common milkweed,Plantae,482,Initial growth (forbs),4,2010,136,2455333,0,0,8,0,0,4,2010,136,2455333,0,0,21,0,0,0,'',621,0,1117.8,0,-5.16,16.03,26.97,14.53,-14.71,3.27,16.31,4.27,94,186,470,173,200,0,52877,0
1572,44.588772,-93.004623,308,MN,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),4,2010,136,2455333,0,0,8,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',621,0,1117.8,0,-5.16,16.03,26.97,14.53,-14.71,3.27,16.31,4.27,94,186,470,173,200,0,52877,0
1572,44.588772,-93.004623,308,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,2010,106,2455303,0,0,7,0,0,0,'',-9999,-9999,-9999,-9999,-5.16,16.03,26.97,14.53,-14.71,3.27,16.31,4.27,94,186,470,173,-9999,-9999,-9999,-9999
1572,44.588772,-93.004623,308,MN,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),1,2010,106,2455303,-9999,-9999,7,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',301.5,-9999,542.7,-9999,-5.16,16.03,26.97,14.53,-14.71,3.27,16.31,4.27,94,186,470,173,115,-9999,48038,-9999
1598,48.051636,-92.766304,395,MN,156,Cirsium,arvense,Canada thistle,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,258,2455455,-9999,-9999,6,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',2495.75,-9999,4492.35,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,615,-9999,44237,-9999
1598,48.051636,-92.766304,395,MN,156,Cirsium,arvense,Canada thistle,Plantae,201,Open flowers (1 location),1,2010,186,2455383,-9999,-9999,7,-9999,-9999,1,2010,221,2455418,-9999,-9999,26,-9999,-9999,0,'',1247.5,-9999,2245.5,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,368,-9999,56678,-9999
1598,48.051636,-92.766304,395,MN,156,Cirsium,arvense,Canada thistle,Plantae,488,Leaves (forbs),1,2010,130,2455327,-9999,-9999,7,-9999,-9999,1,2010,252,2455449,-9999,-9999,6,-9999,-9999,1,'3012',380,-9999,684,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,89,-9999,53222,-9999
1598,48.051636,-92.766304,395,MN,199,Asclepias,syriaca,common milkweed,Plantae,200,All leaves withered (herbaceous and grasses),1,2010,252,2455449,-9999,-9999,5,-9999,-9999,1,2010,252,2455449,-9999,-9999,6,-9999,-9999,0,'',2432.5,-9999,4378.5,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,602,-9999,45619,-9999
1598,48.051636,-92.766304,395,MN,199,Asclepias,syriaca,common milkweed,Plantae,201,Open flowers (1 location),1,2010,173,2455370,-9999,-9999,8,-9999,-9999,1,2010,193,2455390,-9999,-9999,7,-9999,-9999,1,'3416',1013.5,-9999,1824.3,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,272,-9999,57024,-9999
1598,48.051636,-92.766304,395,MN,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2010,151,2455348,-9999,-9999,6,-9999,-9999,1,2010,247,2455444,-9999,-9999,5,-9999,-9999,0,'',688.5,-9999,1239.3,-9999,-7.01,14.31,24.13,11.68,-19.59,-0.28,11.57,1.7,74,119,382,143,157,-9999,55987,-9999
1784,39.147102,-84.380188,176,OH,195,Asclepias,tuberosa,butterfly milkweed,Plantae,482,Initial growth (forbs),1,2010,105,2455302,-9999,-9999,19,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',512.75,-9999,922.95,-9999,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,204,-9999,47002,-9999
1784,39.147102,-84.380188,176,OH,197,Asclepias,incarnata,swamp milkweed,Plantae,488,Leaves (forbs),1,2010,105,2455302,-9999,-9999,19,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',512.75,-9999,922.95,-9999,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,204,-9999,47002,-9999
1784,39.147102,-84.380188,176,OH,199,Asclepias,syriaca,common milkweed,Plantae,488,Leaves (forbs),1,2010,105,2455302,-9999,-9999,19,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',512.75,-9999,922.95,-9999,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,204,-9999,47002,-9999
1784,39.147102,-84.380188,176,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,482,Initial growth (forbs),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,147,2455344,-9999,-9999,17,-9999,-9999,0,'',-9999,-9999,-9999,-9999,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,-9999,-9999,-9999,-9999
1784,39.147102,-84.380188,176,OH,202,Echinacea,purpurea,eastern purple coneflower,Plantae,488,Leaves (forbs),2,2010,84,2455281,2,2.82842712475,3.5,0.5,0.707106781187,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',228.125,14.625,410.625,26.325,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,170,10,43545.5,345.5
1784,39.147102,-84.380188,176,OH,204,Liatris,aspera,tall blazing star,Plantae,488,Leaves (forbs),2,2010,105,2455302,0,0,19,0,0,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',512.75,0,922.95,0,2.77,19.88,30.92,18.87,-5.57,7.18,18.75,7.6,162,288,281,273,204,0,47002,0
1897,40.64323,-75.315399,99,PA,203,Helianthus,annuus,common sunflower,Plantae,200,All leaves withered (herbaceous and grasses),0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,2010,306,2455503,-9999,-9999,30,-9999,-9999,0,'',-9999,-9999,-9999,-9999,3.27,18.76,29.52,17.43,-5.5,5.62,17,6.58,332,372,304,255,-9999,-9999,-9999,-9999
1897,40.64323,-75.315399,99,PA,203,Helianthus,annuus,common sunflower,Plantae,488,Leaves (forbs),1,2010,126,2455323,-9999,-9999,12,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,'',744.25,-9999,1339.65,-9999,3.27,18.76,29.52,17.43,-5.5,5.62,17,6.58,332,372,304,255,487,-9999,50112,-9999
